Order,Fur Orientation,No.,Weber #,Normalized Maximum Penetration Depth [mm],Maximum Penetration Depth [mm],Fur Density [furs/cm^2],Number of Drops,Needle,Fur Sample,Fur Type,Replication,Camera Settings,Lighting,Names,Resolution [pixels/mm],Steady State Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Delta_DomeHeight,Tausp,Tausx,Taush,Tauss,Taumaxspread,denomTau,Date,Filename,bdDenomTau,timetomax,Time T1 Spread,Time Max Spread,Time Steady Spread,Time min dH,Time SS dH,Time max dP,Time SS dP,Density of Water (kg/m^3),Viscosity of Water,Surface Tension of Water (N/m),Initial Impact Classification,Initial Impact Dome,Initial Impact Shape,Rebound Type,Final Impact Dome,Final Impact Shape,Fur Arrangement,Fragmentation,Product,Fur Strand Square Length Dimension (um) [l],Inter-fiber spacing (um) [d],Initial Spread,Do (m),Aspect Ratio,Droplet Velocity [m/s],Droplet Diameter [mm],Height [level],Modified Aspect Ratio
11,standard,r11,3.963858359,0.5662246572,1.417910448,162.0324049,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_2,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,26.8,1.417910448,6.343283582,6.567164179,0.8208955224,0.7835820896,16.44404639,54,0.02,0,0,-1.42E+02,3.75,17.54032258,17.54032258,17.54032258,1.794797352,7.368524047,02/25/2024,r5_E1_6_2,,,,,,,,,,997.77,0.001,0.0728,"D, W",H,W,JLR,H,W,staggered,Whole,1.207291985,350,761,6.343283582,0.002504148185,0.6849684968,0.339843932,2.504148185,1,0.3045749558
12,standard,r12,4.248429877,0.5074786205,1.366906475,162.0324049,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_2,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.8,1.366906475,6.223021583,6.54676259,0.9712230216,0.8273381295,-15.84969076,64,0.07608458688,1.618705036,0.4316546763,,24.95391705,38.22580645,46.24423963,46.24423963,2.440157031,7.939933759,02/25/2024,r5_E1_6_3,,,,,,,,,,997.77,0.001,0.0728,"D, W",H,W,JLR,H,W,staggered,Whole,1.202988898,350,761,4.604316547,0.002693525244,0.6849684968,0.3392377475,2.693525244,1,0.2831608223
13,standard,r13,4.39543795,0.6911782441,1.811594203,97.94122645,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.6,1.811594203,4.637681159,4.891304348,0,0,18.85563688,66,0.09578938896,1.376811594,0.5797101449,0,6.520737327,10.43778802,12.78801843,12.78801843,1.401699846,7.492983021,02/25/2024,r5_E1_7_1,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,JLR,E,W,staggered,Whole,1.813519767,350,1079,3.260869565,0.002621023185,0.755073478,0.3497970271,2.621023185,1,0.4125913704
14,standard,r14,4.182700979,0.7366111243,2.142857143,97.94122645,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,25.2,2.142857143,5.753968254,6.071428571,0,0,25.78062581,62,0.007289184176,2.817460317,0.1587301587,0,7.465437788,8.903225806,9.751152074,9.751152074,1.662718342,8.981596512,02/25/2024,r5_E1_7_2,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,DLR,E,W,staggered,Whole,1.554865671,350,1079,2.936507937,0.002909075185,0.755073478,0.3238928827,2.909075185,1,0.3717372288
15,standard,r15,3.905122492,0.7399148254,1.985294118,97.94122645,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,27.2,1.985294118,5.036764706,5.404411765,0,0,20.22823534,59,0.06703807428,1.544117647,0.6985294118,0,11.7281106,12.55760369,14.63133641,14.63133641,1.683621156,8.233735103,02/25/2024,r5_E1_7_3,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,JLR,E,W,staggered,Whole,1.573919576,350,1079,3.492647059,0.00268313872,0.755073478,0.3258713921,2.68313872,1,0.4030397458
16,standard,r16,2.11317306,0.6875872849,2.006802721,50,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,1.972789116,6.360544218,6.394557823,0.7142857143,0.4421768707,21.50632298,357,0.05639780713,3.129251701,0,,4.821428571,8.588709677,6.89516129,8.588709677,7.350036768,12.69834918,04/13/2023,r5_E1_8_1,,,,,,,,,,997.77,0.001,0.0728,"D, W",H,W,JLR,H,W,staggered,Whole,1.197324098,350,1650,3.231292517,0.002918615229,0.825,0.2298420991,2.918615229,1,0.5666001147
17,standard,r17,2.07252577,0.5122499562,1.496598639,50,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,1.428571429,4.863945578,5.204081633,0.9523809524,0.2040816327,23.80379726,119,0.00743639902,2.448979592,0,,7.52764977,12.79493088,13.79032258,13.79032258,0.752734909,12.84205974,04/13/2023,r5_E1_8_2,,,,,,,,,,997.77,0.001,0.0728,"D, W",H,W,DLR,H,W,staggered,Whole,1.17308647,350,1650,2.414965986,0.002921617896,0.825,0.2275038394,2.921617896,1,0.5660177964
18,standard,r18,2.278198151,0.6817361373,2.006802721,50,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,2.006802721,5.74829932,6.12244898,0.7142857143,0,25.65032763,135,0.04097352854,2.380952381,0,,6.433179724,10.00921659,10.67281106,10.67281106,1.614520871,12.38757601,04/13/2023,r5_E1_8_3,,,,,,,,,,997.77,0.001,0.0728,"D, W",H,W,DLR,H,W,staggered,Whole,1.279842806,350,1650,3.367346939,0.002943664874,0.825,0.2376304188,2.943664874,1,0.5617785292
55,standard,r55,9.785068213,0.7427239709,2.026143791,144.1152692,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.6,1.568627451,6.176470588,6.176470588,0.09803921569,0.09803921569,21.2596977,117,0.1087176341,2.745098039,0,0.003203895937,9.648617512,13.39285714,19.15322581,19.15322581,1.750269564,5.332511933,03/14/2023,r5_E1_3_10,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,1.73635181,350,483,3.431372549,0.002727990303,0.5798319328,0.5115769712,2.727990303,2,0.1774491268
56,standard,r56,13.13933019,0.8273293391,2.302631579,144.1152692,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.4,2.302631579,6.578947368,6.776315789,0,0,21.62460477,108,0.8088886804,3.388157895,0.8552631579,0,6.407834101,10.97004608,12.54608295,12.54608295,1.686972578,4.742222906,03/14/2023,r5_E1_3_11,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,2.285303501,350,483,3.190789474,0.002783210349,0.5798319328,0.5868999422,2.783210349,2,0.1739284627
57,standard,r57,11.06065334,0.8468893594,2.261146497,144.1152692,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.4,2.261146497,6.751592357,6.910828025,0,0,19.93125709,112,0.10124454,3.152866242,0.923566879,0,9.072580645,13.5656682,16.1578341,16.1578341,1.715957695,4.856374582,03/14/2023,r5_E1_3_12,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,2.005374303,350,483,3.598726115,0.002669943213,0.5798319328,0.5497811521,2.669943213,2,0.1813070387
58,standard,r58,9.688967363,1.0604,2.838709677,100,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31,2.838709677,5,5.225806452,0,0,20.09011375,102,0.03600309488,2,1,0,9.239631336,11.03686636,14.63133641,14.63133641,1.471698705,5.209399616,03/14/2023,r5_E1_4_10,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,2.357811863,350,650,3,0.002677017802,0.65,0.5138822129,2.677017802,2,0.2433501709
59,standard,r59,9.608643402,1.055917972,2.838709677,100,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31,2.838709677,5.225806452,5.387096774,0,0,19.67828998,106,0.03128629108,2.193548387,1,0,9.533410138,15.12096774,19.26843318,19.26843318,1.456303499,5.264470402,03/14/2023,r5_E1_4_11,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,2.32838179,350,650,3.032258065,0.002688380872,0.65,0.5106650179,2.688380872,2,0.2423215945
60,standard,r60,8.553914317,1.071413494,2.834394904,100,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.4,2.834394904,5.191082803,5.350318471,0,0,18.92926532,105,0.05583847013,2.356687898,1.114649682,0,6.14516129,7.338709677,9.983870968,9.983870968,1.407617403,5.446555753,03/14/2023,r5_E1_4_12,,,,,,,,,,997.77,0.001,0.0728,"E, W",E,W,NR,E,W,parallel,Whole,2.106418031,350,650,2.834394904,0.002645472472,0.65,0.4857147511,2.645472472,2,0.2462519442
61,standard,r61,9.005406053,1.755125,4.638157895,49.03922353,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.4,4.078947368,4.440789474,4.736842105,0.09868421053,0,19.32595874,164,0.04936352722,2.105263158,0.03289473684,0.003246191136,30.81797235,29.43548387,35.08064516,35.08064516,4.968802563,5.299734292,03/14/2023,r5_E1_5_10,,,,,,,,,,997.77,0.001,0.0728,"E, i",E,i,NR,E,i,parallel,Fragmented,3.681748701,350,1078,2.335526316,0.002642636789,0.7549019608,0.4986357133,2.642636789,2,0.4088376114
